,Unnamed: 0,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
37,9791125480440,9791125480440,2020 하반기 All-New 한국가스공사 NCS+전공+실전모의고사 4회 [ 개정15판 ],NCS직무능력연구소,시대고시기획 시대교육,2020년 10월 05일,21600,수험서 자격증
38,9791125480433,9791125480433,2020 하반기 All-New 한전KPS NCS 기출예상문제+실전모의고사 4회 [ 개정11판 ],NCS직무능력연구소 편,시대고시기획 시대교육,2020년 10월 05일,19800,수험서 자격증
39,9791125480532,9791125480532,2020 하반기 TS한국교통안전공단 NCS+전공+실전모의고사 4회 [ 개정8판 ],NCS직무능력연구소 편,시대고시기획 시대교육,2020년 10월 05일,19800,수험서 자격증
40,9791189122263,9791189122263,2021 30일 완성 손진숙 영문법 900제,손진숙,원더북스,2020년 09월 16일,23400,수험서 자격증
41,9791159732249,9791159732249,"2021 재정학기출문제 [ 제11판 , 개정판 ]",정병열,세경북스,2020년 09월 10일,15000,수험서 자격증
42,9791161981062,9791161981062,2020 하반기 위포트 SKCT SK종합역량검사 통합 기본서,위포트 연구소,위포트,2020년 09월 10일,18720,수험서 자격증
43,9791190958325,9791190958325,2021 신용한 행정학 올인원 보충자료집 [ 개정판 ],신용한,메가스터디교육(위메스),2020년 09월 15일,5400,수험서 자격증
44,9791165761554,9791165761554,2021 선재국어 기출실록 (해설 통합형) [ 전4권 ],"이선재, 선재국어연구소 편",에스티유니타스,2020년 09월 15일,40500,수험서 자격증
45,9791165762391,9791165762391,2021 초단기로 완성하는 국왕한자,김병태,에스티유니타스,2020년 09월 16일,20700,수험서 자격증
46,9788969651938,9788969651938,2021 해커스 민간경력자 PSAT 10개년 기출문제집 공기업 NCS + 5 7급 공채 PSAT 대비  [ 개정판 ],"해커스 PSAT연구소, 최수지, 복지훈, 김소원",해커스공기업,2020년 09월 09일,24210,수험서 자격증
47,9791165451493,9791165451493,기술사 합격의 단축키,기구미,바른북스,2020년 09월 01일,22500,수험서 자격증
48,9791162931691,9791162931691,황윤하 공기업 회계학 회계원리 기본서 통합 상경 단일전공 대비,황윤하,새흐름,2020년 09월 10일,21850,수험서 자격증
49,9791155028247,9791155028247,2021 HUMAN 사회복지학개론 [ 전5권 ],어대훈 편,미래가치,2020년 09월 07일,46800,수험서 자격증
50,9791165330897,9791165330897,2021 안진아 공중보건 세트 보건직/보건진료직/의료기술직/보건연구사/군무원/최신관계법규 수록  [ 전2권 ],안진아 편,하이앤북,2021년 01월 11일,38000,수험서 자격증
51,9791158138585,9791158138585,드론 교관 과정+순돌이 교관 매뉴얼,"김재윤, 조순식, 박재호, 이원창, 권경미  외 1명
                    
정보 더 보기/감추기



김재윤
조순식
박재호
이원창
권경미
권승주",구민사,2020년 09월 10일,30600,수험서 자격증
52,9788927436973,9788927436973,2020 NCS 코레일 한국철도공사(KORAIL) 운전/차량/전기통신 최신기출 + 봉투모의고사 4회분 [ 개정판 ],NCS 공기업연구소,예문사,2020년 10월 10일,10800,수험서 자격증
53,9791125479017,9791125479017,2021 이승훈 공중보건 한권으로 끝내기 [ 개정2판 ],이승훈,시대고시기획 시대교육,2021년 01월 05일,28800,수험서 자격증
54,9791125478744,9791125478744,2021 Win-Q 자동차정비기능사 필기 단기완성 [ 개정5판 ],"염광욱, 기시우, 국창호, 함성훈 편",시대고시기획 시대교육,2021년 01월 05일,18000,수험서 자격증
55,9791125478072,9791125478072,2021 위험물기능장 필기  [ 개정8판 ],이덕수 편,시대고시기획 시대교육,2021년 01월 05일,34200,수험서 자격증
56,9791190958271,9791190958271,김건호 헌법조문 부속법령 OX [ 포켓북 ],김건호,메가스터디교육(위메스),2020년 09월 04일,9000,수험서 자격증
57,9791188161270,9791188161270,NCS 출제위원이 편저한 서울교통공사 NCS 봉투모의고사 사무직 3회,"김선재, 공취달 공기업 연구소",공취달,2020년 08월 24일,11250,수험서 자격증
58,9791125478133,9791125478133,2021 가맹거래사 1차 필기 기출문제해설,SD시험출제연구회 편,시대고시기획 시대교육,2020년 10월 05일,24300,수험서 자격증
59,9791125479208,9791125479208,2020 하반기 채용대비 All-New PAT 포스코그룹 인적성검사 단기완성 [ 개정 9판 1쇄 ],SD적성검사연구소,시대고시기획 시대교육,2020년 08월 20일,19800,수험서 자격증
60,9791125478652,9791125478652,2021 EBS 스포츠지도사 필기 20일 단기완성 [ 개정 4판 1쇄 ],"강명성, 박두용 공",시대고시기획 시대교육,2020년 10월 05일,20700,수험서 자격증
61,9791125479154,9791125479154,2020 하반기 채용대비 CAT CJAT CJ그룹 종합적성검사 단기완성 [ 개정 17판 1쇄 ],SD적성검사연구소,시대고시기획 시대교육,2020년 09월 10일,16200,수험서 자격증
62,9791125479185,9791125479185,2020 하반기 채용대비 기출이 답이다 SKCT SK그룹 [ 개정6판1쇄 ],SD적성검사연구소,시대고시기획 시대교육,2020년 09월 10일,14400,수험서 자격증
63,9791136006769,9791136006769,월간최신 취업에 강한 에듀윌 시사상식 (2020년 9월호),에듀윌 상식연구소 편,에듀윌,2020년 08월 25일,9000,수험서 자격증
64,9788969651839,9788969651839,2020 하반기 해커스공기업 PSAT 기출로 끝내는 NCS 문제해결 상황판단 집중 공략,복지훈,해커스공기업,2020년 08월 31일,18810,수험서 자격증
65,9791164447305,9791164447305,2021 이유진 국어 독해 알고리즘 9 7급 공무원 시험대비,이유진 편,박문각,2020년 08월 25일,22500,수험서 자격증
66,9791136006431,9791136006431,2020 최신판 에듀윌 22대기업 인적성 통합 봉투모의고사 5회,에듀윌 취업 연구소 편,에듀윌,2020년 08월 19일,16200,수험서 자격증
67,9791161981048,9791161981048,"2020 하반기 최신판 위포트 코레일 한국철도공사 NCS 실전 봉투 모의고사 사무영업,운전,차량,토목,건축,전기통신 대비",위포트 연구소,위포트,2020년 08월 14일,12420,수험서 자격증
68,9791160543810,9791160543810,언택트 채용 AI 취업 전략,최준형,해피페이퍼(HAPPY PAPER),2020년 08월 05일,14400,수험서 자격증
69,9791125477785,9791125477785,2020 하반기 All-New 코레일 한국철도공사 사무영업직 NCS+전공 봉투모의고사 7회분 [ 개정판 ],NCS직무능력연구소,시대고시기획 시대교육,2020년 08월 20일,12600,수험서 자격증
70,9791161981017,9791161981017,2020 하반기 최신판 위포트 공기업 NCS 통합 실전 봉투 모의고사 모듈형.피듈형.PSAT형,위포트 연구소,위포트,2020년 08월 06일,14220,수험서 자격증
71,9791125477815,9791125477815,2020 최신판 한국동서발전 NCS 기출예상문제+한국사+실전모의고사 3회 [ 개정4판 ],NCS직무능력연구소,시대고시기획 시대교육,2020년 08월 20일,19800,수험서 자격증
72,9791125477372,9791125477372,2021 NCS 공사공단 공기업 전공필기 전기직 필수이론 500제+한국사,김현민,시대고시기획 시대교육,2021년 01월 05일,21600,수험서 자격증
73,9791125477730,9791125477730,2021 Win-Q 컨테이너크레인운전기능사 필기 단기완성 [ 개정9판 ],최평희 편,시대고시기획 시대교육,2021년 01월 05일,21600,수험서 자격증
74,9791125477228,9791125477228,2021 Win-Q 전자캐드기능사 필기 단기완성 [ 개정3판 ],"이희준, 정도건 편",시대고시기획 시대교육,2021년 01월 05일,18000,수험서 자격증
75,9788940642955,9788940642955,국가공인 CS리더스관리사 기출문제 분석 [ 개정판 ],박정민,크라운출판사,2020년 08월 10일,22500,수험서 자격증
76,9791161011202,9791161011202,2021 고종훈 한국사 4개년 단원별 기출엄선 800제,고종훈,발해북스,2020년 07월 27일,19800,수험서 자격증
77,9791125477600,9791125477600,2021 Win-Q 타워크레인운전기능사 필기 단기완성,최평희 편,시대고시기획 시대교육,2021년 01월 05일,19800,수험서 자격증
78,9791190958103,9791190958103,2020 박제인 행정법 7급 대비 동형모의고사 각론포함,박제인,메가스터디교육(위메스),2020년 07월 29일,6300,수험서 자격증
79,9791197123306,9791197123306,2021 전한길 한국사 합격생 필기노트 공무원 9급 및 한국사능력검정시험 대비  [ 1쇄 ],전한길,모다북스(MODA BOOKS),2020년 08월 20일,12600,수험서 자격증
80,9791165761035,9791165761035,2021 김병태 국왕국어 [ 전2권 ],김병태 편,에스티유니타스,2020년 07월 31일,40950,수험서 자격증
81,9791160182354,9791160182354,"2021 써니 행정법총론  [ 전3권, 기출지문 암기 App 이용쿠폰 제공 ]",박준철 편,지금(도서출판),2020년 08월 10일,42300,수험서 자격증
82,9788969651792,9788969651792,2020 하반기 해커스 NCS LH 한국토지주택공사 봉투모의고사 사무(일반)/기술(토목/건축) 분야 직렬 대비,해커스 취업교육연구소,해커스공기업,2020년 07월 29일,11610,수험서 자격증
83,9791125476757,9791125476757,2021 기출이 답이다 소방공무원 국어 7개년 기출(복원)문제집 [ 개정판 ],양경모 편,시대고시기획 시대교육,2020년 09월 03일,16200,수험서 자격증
84,9791190793223,9791190793223,"2020 랜드프로 공인중개사 실전모의고사 1차  부동산학개론, 민법 및 민사특별법","김하선, 민희열, 차민혁, 김덕기 편",랜드프로,2020년 07월 25일,18000,수험서 자격증
85,9791161011141,9791161011141,2021 고종훈 한국사 5개년 단원별 기출문제 1200제 9급/경찰직/소방직 대비  [ 전2권 ],고종훈,발해북스,2020년 07월 20일,27000,수험서 자격증
86,9791125476641,9791125476641,2020 최신판 시설공단/도시공사 NCS 필기시험 통합편,NCS직무능력연구소 편,시대고시기획 시대교육,2020년 08월 20일,21600,수험서 자격증
87,9791190670210,9791190670210,2020 하반기 렛유인 GSAT 삼성직무적성검사 독학단기완성,"정지성, 주영훈, 한승아, 이현나, 박창민 편",렛유인,2020년 08월 10일,18900,수험서 자격증
88,9791165980245,9791165980245,큰별쌤 최태성의 별★별 한국사 기출 500제 한국사능력검정시험 심화(1·2·3급),최태성,이투스북,2020년 07월 21일,16200,수험서 자격증
89,9791162050828,9791162050828,2021 심우철 합격영어 2 문법 [ 공무원 시험 단기 합격을 위한 영어 기본서 ],심우철,심슨북스,2020년 07월 17일,15300,수험서 자격증
90,9791189902025,9791189902025,경선식영단어 공편토  공무원 경찰 편입 토플 텝스  [ 개정판 ],경선식,경선식에듀,2020년 07월 20일,26100,수험서 자격증
91,9791161980935,9791161980935,2020 하반기 최신판 위포트 공기업 NCS 모듈형 직업기초능력평가 통합 기본서,위포트 연구소,위포트,2020년 07월 13일,19620,수험서 자격증
92,9791162050811,9791162050811,"2021 심우철 합격영어 1 구문 [ 공무원 시험 단기 합격을 위한 영어 기본서, 개정판 ]",심우철,심슨북스,2020년 07월 09일,15300,수험서 자격증
93,9791185907727,9791185907727,"2020 STIMA 면접 교육행정직 (서울,경기,인천편)",스티마 편,혜음,2020년 07월 07일,20900,수험서 자격증
94,9791187997344,9791187997344,송용희의 지적측량학,송용희 편,지적에듀,2020년 07월 13일,34200,수험서 자격증
95,9791165760274,9791165760274,2021 선재국어 세트 [ 전3권+부록 / 미니북 증정(본책과 래핑) ],"선재국어연구소, 이선재 편",에스티유니타스,2020년 07월 10일,44100,수험서 자격증
96,9791165760342,9791165760342,2021 문동균 한국사 All in one 세트 [ 전2권 ],문동균,에스티유니타스,2020년 07월 10일,39600,수험서 자격증
97,9791164545216,9791164545216,"2021 해커스공무원 하종화 사회 세트 9급 국가직, 지방직, 서울시/경찰/소방  [ 전4권 ]",하종화 편,해커스공무원,2020년 07월 06일,35910,수험서 자격증
98,9791136005410,9791136005410,2020 하반기 에듀윌 공기업 NCS 통합 봉투모의고사 5회 PSAT형+모듈형+피듈형,에듀윌 공기업취업연구소 편,에듀윌,2020년 07월 03일,13500,수험서 자격증
99,9791136005397,9791136005397,2020 하반기 에듀윌 공기업 NCS 모듈형+PSAT형 통합 기본서,에듀윌 공기업취업연구소 편,에듀윌,2020년 07월 02일,18000,수험서 자격증
0,9791163400462,9791163400462,"하루 한 장 초등필수영단어 + 사이트 워드 따라쓰기 [ QR코드 및 MP3음원제공, 스프링북 ]",이문필,베이직북스,2020년 09월 21일,11250,어린이
1,9791190908795,9791190908795,"이것저것들의 하루 똥, 말미잘 그리고 화산의 하루  [ 양장 ]",마이크 바필드 글/제스 브래들리 그림/김현희 역,위즈덤하우스,2020년 09월 20일,13320,어린이
2,9791190869058,9791190869058,노아의 모험 잃어버린 인류의 희망을 찾아 떠나는,문상온 글/박현주 그림,썬더키즈,2020년 09월 30일,10800,어린이
3,9788927196884,9788927196884,8282 나를 부르는 신호 [ 양장 ],이송현 글/윤정미 그림,그레이트북스(단행),2020년 08월 25일,10800,어린이
4,9791185903798,9791185903798,"안녕, 안데르센",한스 크리스티안 안데르센 글/최영란 그림/이상배 편,좋은꿈,2020년 09월 25일,10800,어린이
5,9788955889529,9788955889529,세계 동물 스포츠 대회 엉뚱하고 기발한  [ 양장 ],신타쿠 코지 글/박유미 역,그린북,2020년 09월 15일,13320,어린이
6,9791164136032,9791164136032,흔한남매 흔한 호기심 1,"흔한남매 원/안치현 글/유난희 그림/이정모, 흔한컴퍼니 감수",미래엔아이세움,2020년 09월 03일,10800,어린이
7,9791185173283,9791185173283,화분맨! 삼분이를 지켜 줘,선자은 글/이경석 그림,키위북스(아동),2017년 01월 15일,8100,어린이
8,9791197156205,9791197156205,오! 놀라운 바른글씨  공부습관 바로잡는 5주 완성 손글씨,Amazing Contents Team 글,다다북스,2020년 09월 21일,9000,어린이
9,9788936443122,9788936443122,별빛 전사 소은하 [ 반양장 ],전수경 글/센개 그림,창비,2020년 10월 08일,9720,어린이
